user_id,exercise,muscle_group,difficulty,duration_min,rating,fitness_level
187,Pull-ups,back,2,85,2,0
187,Push-ups,chest,1,47,4,0
187,Pull-ups,back,2,25,3,0
187,Burpees,full,2,39,2,0
187,Pull-ups,back,2,57,3,0
187,Push-ups,chest,1,79,3,0
187,OHP,shoulders,3,61,1,0
188,Pull-ups,back,2,45,4,2
188,Row,back,2,29,5,2
188,Lunges,legs,1,72,3,2
188,Squats,legs,2,46,5,2
188,Push-ups,chest,1,34,3,2
188,Plank,core,1,29,3,2
188,Push-ups,chest,1,60,5,2
188,Row,back,2,20,5,2
188,Pull-ups,back,2,62,5,2
188,Row,back,2,72,4,2
188,Plank,core,1,28,3,2
188,Bench Press,chest,3,63,5,2
188,Plank,core,1,70,3,2
188,Lunges,legs,1,30,5,2
188,Burpees,full,2,78,4,2
188,Plank,core,1,27,4,2
188,Lunges,legs,1,64,3,2
188,Pull-ups,back,2,40,4,2
188,Bench Press,chest,3,25,5,2
189,Deadlifts,back,3,28,1,0
189,Row,back,2,23,3,0
189,Pull-ups,back,2,25,2,0
189,Squats,legs,2,69,3,0
189,Squats,legs,2,30,3,0
189,Bench Press,chest,3,32,1,0
189,Push-ups,chest,1,79,3,0
189,Squats,legs,2,24,3,0
189,Deadlifts,back,3,32,1,0
189,Lunges,legs,1,73,3,0
190,Push-ups,chest,1,65,5,2
190,Deadlifts,back,3,57,3,2
190,Lunges,legs,1,21,3,2
190,Squats,legs,2,32,4,2
190,Push-ups,chest,1,38,3,2
190,Deadlifts,back,3,52,5,2
190,Push-ups,chest,1,76,5,2
190,Burpees,full,2,35,5,2
190,Lunges,legs,1,33,5,2
190,Lunges,legs,1,38,3,2
190,Deadlifts,back,3,77,4,2
190,Burpees,full,2,59,5,2
190,Burpees,full,2,23,5,2
190,Deadlifts,back,3,37,3,2
190,Pull-ups,back,2,78,5,2
190,Lunges,legs,1,60,3,2
190,Pull-ups,back,2,23,4,2
190,OHP,shoulders,3,26,3,2
190,OHP,shoulders,3,82,3,2
190,Burpees,full,2,63,5,2
191,Pull-ups,back,2,70,3,0
191,Bench Press,chest,3,73,2,0
191,Push-ups,chest,1,59,4,0
191,Squats,legs,2,29,4,0
191,Deadlifts,back,3,54,3,0
191,Burpees,full,2,29,2,0
191,Push-ups,chest,1,34,3,0
191,Plank,core,1,63,4,0
191,Lunges,legs,1,43,3,0
191,OHP,shoulders,3,25,2,0
191,Bench Press,chest,3,57,1,0
191,Pull-ups,back,2,30,2,0
191,Squats,legs,2,75,4,0
191,Burpees,full,2,57,3,0
191,Push-ups,chest,1,21,4,0
191,Plank,core,1,21,3,0
191,Burpees,full,2,66,3,0
192,Pull-ups,back,2,43,5,2
192,Pull-ups,back,2,81,5,2
192,Plank,core,1,68,5,2
192,OHP,shoulders,3,54,4,2
192,Plank,core,1,79,3,2
192,OHP,shoulders,3,31,3,2
192,Burpees,full,2,48,5,2
192,Squats,legs,2,42,5,2
192,Pull-ups,back,2,43,4,2
192,Lunges,legs,1,23,3,2
192,Push-ups,chest,1,22,3,2
192,Plank,core,1,47,4,2
192,Push-ups,chest,1,34,5,2
192,Plank,core,1,71,5,2
192,Pull-ups,back,2,23,5,2
192,Squats,legs,2,76,5,2
192,Pull-ups,back,2,26,5,2
192,Pull-ups,back,2,80,5,2
192,Push-ups,chest,1,58,4,2
192,OHP,shoulders,3,71,4,2
192,Deadlifts,back,3,30,4,2
192,Burpees,full,2,68,5,2
192,Plank,core,1,73,5,2
192,Row,back,2,79,4,2
193,Burpees,full,2,61,3,1
193,Deadlifts,back,3,46,2,1
193,Pull-ups,back,2,71,3,1
193,Row,back,2,72,4,1
193,Pull-ups,back,2,21,3,1
193,Lunges,legs,1,54,5,1
193,Plank,core,1,74,5,1
193,Plank,core,1,30,4,1
193,Pull-ups,back,2,82,5,1
193,Row,back,2,26,3,1
193,Push-ups,chest,1,83,4,1
193,Pull-ups,back,2,89,3,1
193,Row,back,2,66,3,1
193,Bench Press,chest,3,86,2,1
193,Push-ups,chest,1,72,4,1
193,OHP,shoulders,3,53,2,1
193,Burpees,full,2,68,4,1
193,Plank,core,1,37,4,1
193,Row,back,2,60,4,1
193,Squats,legs,2,68,5,1
193,Pull-ups,back,2,38,5,1
193,Row,back,2,73,5,1
193,Squats,legs,2,44,4,1
193,Bench Press,chest,3,80,3,1
193,Squats,legs,2,74,4,1
193,Plank,core,1,67,4,1
194,OHP,shoulders,3,75,2,1
194,Lunges,legs,1,36,4,1
194,Pull-ups,back,2,22,3,1
194,Deadlifts,back,3,39,4,1
194,Squats,legs,2,40,3,1
194,Pull-ups,back,2,43,5,1
194,Row,back,2,52,4,1
194,Push-ups,chest,1,37,5,1
194,Bench Press,chest,3,46,2,1
194,Push-ups,chest,1,34,4,1
194,Deadlifts,back,3,87,4,1
194,Squats,legs,2,44,4,1
194,Burpees,full,2,52,3,1
194,Deadlifts,back,3,62,3,1
194,Burpees,full,2,33,5,1
194,Pull-ups,back,2,75,4,1
194,Pull-ups,back,2,60,4,1
194,Lunges,legs,1,40,4,1
194,OHP,shoulders,3,42,2,1
194,Row,back,2,77,3,1
194,Pull-ups,back,2,64,5,1
194,Deadlifts,back,3,53,3,1
194,Burpees,full,2,79,4,1
194,Row,back,2,70,5,1
194,Squats,legs,2,38,4,1
194,Bench Press,chest,3,80,4,1
194,Squats,legs,2,71,3,1
194,Push-ups,chest,1,51,5,1
195,Bench Press,chest,3,59,3,0
195,Bench Press,chest,3,58,1,0
195,Row,back,2,36,2,0
195,Plank,core,1,35,5,0
195,Squats,legs,2,70,3,0
195,Deadlifts,back,3,74,1,0
195,Squats,legs,2,45,4,0
195,Deadlifts,back,3,38,2,0
195,Deadlifts,back,3,34,3,0
195,Row,back,2,49,3,0
195,Plank,core,1,71,5,0
195,Push-ups,chest,1,79,5,0
195,Squats,legs,2,87,4,0
195,Push-ups,chest,1,38,3,0
196,Squats,legs,2,84,5,1
196,Deadlifts,back,3,57,4,1
196,OHP,shoulders,3,44,2,1
196,Deadlifts,back,3,89,4,1
196,Bench Press,chest,3,73,3,1
196,Plank,core,1,28,4,1
196,OHP,shoulders,3,56,3,1
196,Pull-ups,back,2,39,4,1
196,Bench Press,chest,3,78,4,1
196,Plank,core,1,28,4,1
196,Deadlifts,back,3,53,2,1
196,Pull-ups,back,2,51,4,1
196,Deadlifts,back,3,44,4,1
196,Squats,legs,2,82,4,1
196,Lunges,legs,1,45,4,1
196,Push-ups,chest,1,70,5,1
196,Burpees,full,2,30,5,1
196,OHP,shoulders,3,52,2,1
196,Lunges,legs,1,74,5,1
196,Row,back,2,48,4,1
196,Burpees,full,2,22,4,1
196,Lunges,legs,1,83,4,1
196,Deadlifts,back,3,89,2,1
196,Burpees,full,2,76,5,1
196,Bench Press,chest,3,70,2,1
196,Deadlifts,back,3,24,4,1
196,Burpees,full,2,56,5,1
196,Squats,legs,2,53,4,1
197,Squats,legs,2,20,5,1
197,Push-ups,chest,1,75,5,1
197,Bench Press,chest,3,45,2,1
197,Pull-ups,back,2,61,5,1
197,Lunges,legs,1,45,5,1
197,Deadlifts,back,3,43,4,1
197,Pull-ups,back,2,79,4,1
197,Row,back,2,39,4,1
197,Squats,legs,2,29,3,1
197,Lunges,legs,1,81,4,1
197,Bench Press,chest,3,29,4,1
197,Plank,core,1,42,5,1
197,Row,back,2,69,4,1
197,OHP,shoulders,3,23,2,1
197,Squats,legs,2,24,4,1
197,Row,back,2,53,4,1
197,Plank,core,1,33,4,1
197,Row,back,2,32,3,1
198,Push-ups,chest,1,82,5,1
198,Bench Press,chest,3,55,4,1
198,Push-ups,chest,1,24,4,1
198,Plank,core,1,51,5,1
198,Squats,legs,2,22,5,1
199,Squats,legs,2,78,3,0
199,Bench Press,chest,3,47,3,0
199,Lunges,legs,1,72,4,0
199,OHP,shoulders,3,22,3,0
199,Burpees,full,2,88,2,0
199,Plank,core,1,81,4,0
199,OHP,shoulders,3,29,2,0
199,OHP,shoulders,3,30,2,0
199,Plank,core,1,75,4,0
199,Bench Press,chest,3,35,1,0
199,Deadlifts,back,3,28,1,0
199,Plank,core,1,54,5,0
199,OHP,shoulders,3,44,2,0
199,Plank,core,1,67,3,0
199,Row,back,2,60,4,0
199,Squats,legs,2,78,3,0
199,Plank,core,1,60,4,0
200,Plank,core,1,59,4,1
200,Lunges,legs,1,81,5,1
200,Deadlifts,back,3,22,2,1
200,Plank,core,1,27,5,1
200,Push-ups,chest,1,42,4,1
200,Bench Press,chest,3,65,3,1
200,Pull-ups,back,2,41,3,1
200,Squats,legs,2,41,5,1
200,Row,back,2,81,5,1
200,Bench Press,chest,3,32,4,1
200,Squats,legs,2,24,5,1
200,Bench Press,chest,3,63,4,1
200,Deadlifts,back,3,68,4,1
200,Lunges,legs,1,87,4,1
200,Deadlifts,back,3,37,2,1
200,Squats,legs,2,61,3,1
200,Burpees,full,2,55,4,1
200,Bench Press,chest,3,57,3,1
200,Pull-ups,back,2,65,4,1
200,Bench Press,chest,3,21,2,1
200,Burpees,full,2,20,5,1
200,Pull-ups,back,2,59,5,1
200,Pull-ups,back,2,88,4,1
